,index,smiles,ligand,docking_score_min
477,65573,CN1NC(=O)C2=CC(=CN=C12)C1=CC2=C(OC3=C2C=CC=C3)C=C1,s_271570____9176216____12331120_S0_T1,-11.8
478,84232,O=C(NC1=CC=C2N=CN(C3=CC=CC=C3)C(=O)C2=C1)C1=CC=C2CCC2=C1,s_11____15138596____15612090_S0_T0,-11.7
479,20424,CC1=CC=CC(=C1)C1=NN=C2CC[C@H](CN12)C1=NC(=NO1)C1=C2C=CC=CC2=NC(N)=C1,m_270196____13259904____10858140_S1_T0,-12.1
480,29535,NC1=NC2=CC=CC=C2C(=N1)C([O-])=NN1C=C(C2=NN=N[N-]2)C([O-])=NC1=O,m_280130____20880822____17912864_S0_T9,-12.0
481,280,O=C1C2=CC=CC=C2C2=NN(CN3N=NC4=C(C=NN4C4=CC=CC=C4)C3=O)C(=O)C=C12,m_7____16642028____7048058_S0_T0,-12.9
482,45015,CC1=NC2=C(C=CC=C2N1)C(=O)NC1=CC=CC(NC(=O)C2=C3[N-]N=NC3=CC=C2)=C1,m_275592____18961462____14138036____14131978_S0_T5,-11.9
483,20392,OC1=C(NC(=O)N1C1=CC=C(F)N=C1F)C1=CC=CC2=CC=CC=C12,s_272212____19467986____13157932_S0_T1,-12.1
484,88622,CC1=C2C=C(C=CC2=NN1)C(=O)NC1=CC=CC(NC(=O)C2=C(N)C3=CC=CC=C3N=N2)=C1,m_275592____18961462____14141954____19061850_S0_T0,-11.7
485,52182,NC1=NN(N=C1)C1=CC=C(C=C1)C1=C2C(Cl)=CC=CC2=CC=C1,m_271570____18726168____21745150_S0_T0,-11.9
486,42705,C[C@H](N1C(O)=NC(CC2=CC3=CC=CC=C3C=C2)=C1O)C1=CC2=CC=CC=C2O1,s_272104____9336602____17830586_S1_T2,-11.9
487,40972,NC1=NC2=CC=CC=C2C(=C1)C1=NOC(=N1)C1=CC=C(O1)C1=CC=CC=C1C(F)(F)F,m_270196____13259904____10225238_S0_T0,-11.9
488,95189,O=C(NC1=CC=C(C=C1)C1=CC=CC=C1)NC1=CC=C2CCC3=C2C1=CC=C3,s_487____1307266____5819402_S0_T0,-11.7
489,36259,O=C(N1CCC[C@H]1C1=CN(N=N1)C1=CC=CC2=CN=CC=C12)C1=CC=C2NC=CC2=C1,m_276010____17281774____17258042____17281216_S1_T0,-11.9
490,26738,O=C(N1CCCN2C1=NC1=CC=CC=C21)C1=CNN=C1C1=CC=CC(=C1)C1=NN=N[N-]1,m_280130____17900666____17857354_S0_T1,-12.0
491,86167,C[C@@H](N(C)S(=O)(=O)C1=CC2=C(OC3=C2C=CC=C3)C=C1)C1=CC=CC2=CC=CC=C12,s_40____8283542____606796_S0_T0,-11.7
492,47411,FC1=CC2=CC=CC=C2C(=C1)C(=O)NC1=NC2=CC(F)=C(F)C=C2N1,m_11____6954862____16915810_S0_T0,-11.9
493,68103,FC1=CC=C(CC2=NN=C(CNC(=O)CC3=COC4=C3C3=C(C=CC=C3)C=C4)N2)C=C1,s_22____15608544____60120_S0_T2,-11.8
494,5439,C1C[C@@H]2O[C@H]1C1=C2C(=CC=C1)C1=NC(=NO1)C1=CC=C2NC3=CC=CC=C3OC2=C1,m_270196____17567838____19663476_S2_T0,-12.4
495,26272,O=C1N(CC2=NC(=NO2)C2=CC=C3NC=CC3=C2)C(=O)C2=C3C(C=CC=C13)=CC=C2,m_270196____8769814____18357812_S0_T0,-12.0
496,1290,COC1=C(C2=NOC(CN3C=NC4=C(OC5=CC=CC=C45)C3=O)=C2)C2=CC=CC=C2C=C1,s_7____103154____8366508_S0_T0,-12.6
497,46708,CC1=CC=NC(=N1)C1=NOC(=N1)C1=CC(CC2=NNC(=O)C3=CC=CC=C23)=CC=C1F,m_270196____9447602____20840970_S0_T1,-11.9
498,93336,NC1=C2C=CC=C(C3=CC=C(O3)C3=CC=CC=C3C(F)(F)F)C2=NN1,s_271570____9176386____21750358_S0_T0,-11.7
499,27388,FC1=CC2=CC=CC=C2C(=C1)C1=NC(=NO1)C1=CN2C(=O)NN=C2C=C1,m_270196____15494514____16915822_S0_T1,-12.0
500,54069,O=C(NC1=NC2=CC=CC(C3=NN=N[N-]3)=C2N1)C1=NC=CC2=CC=CN=C12,m_280130____17857300____17911578_S0_T2,-11.8
501,45451,FC1=CC=C2[C@H](NCCC2=C1)C1=NC(CC2=CC3=NNC=C3C=C2)=NO1,m_271362____11374642____19884712_S0_T0,-11.9
502,71621,CC1=C(C)C2=CC(NC(=O)C3=NC4=C(C=C3)C=CC3=C4C=CC=C3)=CC=C2N1,m_22____14937870____21203068_S0_T0,-11.8
503,45601,CC1=C(CC2=CC=CC=C2C)SC(NC(=O)C2=C3NC4=CC=CC=C4C(=O)C3=CC=C2)=N1,s_527____1002000____9406322_S0_T1,-11.9
504,15426,C[C@H](NC1=NN2C(C=C1)=NN=C2C1=CC=CC=N1)C1=CC=C(F)C2=CC=CC=C12,s_27____10229076____13425056_S0_T0,-12.1
505,40447,COC1=CC2=CC=CC=C2C=C1C1=NN=C(CNC2=CC=C3C(CC4=CC=CC=C34)=C2)O1,s_38____303568____12637410_S0_T0,-11.9
506,20678,CC1=C2C=C(NC(=O)C3=NC4=C(C=C3)C=CC3=C4C=CC=C3)C=NC2=NN1,m_22____1717052____21203068_S0_T1,-12.1
507,72405,CC1=C(C(=O)NC2=NC(=CS2)C2=CC3=CC=CC=C3C=C2)C2=C(O1)N=CNC2=O,s_527____160532____282414_S0_T1,-11.8
508,100224,CC1(C)CN(CCC2)C2(COc2nc(N3CC(CC4)NC4C3)c(cnc(-c3c4c(Cl)cccc4ccc3)c3F)c3n2)C1,,
509,70479,CC1=CC=CC2=CC=CC(C(=O)NC3=CC(CNC(=O)C4=CC5=NN=CN5N=C4)=CC=C3)=C12,m_275592____20495474____18923136____15864106_S0_T0,-11.8
510,13451,O=C1N(CC2=NC(=NO2)C2=NC=CC3=CC=CC=C23)C(=O)C2=C3C(C=CC=C13)=CC=C2,s_265764____4903266____18357810_S0_T0,-12.2
511,14829,FC1=CC=NC2=CC=C(C=C12)C1=CC=C2CC3=CC=CC=C3C2=C1,s_271570____13259192____21745764_S0_T0,-12.1
512,74528,CN(C)C1=NNC(CN2C(=O)N=C3C=C4C=CC=CC4=CC3=C2[O-])=N1,s_270192____17115492____17111714_S0_T7,-11.8
513,60817,CC1=NOC(=C1)C1=C(N=CO1)C(=O)NC1=CC=CC(=C1)C1=C2NC=CC2=CC=C1,m_22____21036926____20007206_S0_T0,-11.8
514,11840,FC1=CC=C(NC(=O)C2=CC=C3C4=CC=CC=C4C(=O)C3=C2)C2=CC=CN=C12,s_22____20973310____244738_S0_T0,-12.2
515,61870,C[C@@H](C1=NOC(=N1)C1=CC=C2CC3=CC=CC=C3C2=C1)C1=NC=CC=C1F,m_270196____16471494____8780296_S1_T0,-11.8
516,68355,O=C(N1CCC[C@H]1C1=CN(N=N1)C1=CC=CC2=CN=CC=C12)C1=CC=CN2N=CC=C12,m_276010____17281774____17252240____17281216_S1_T0,-11.8
517,25756,C[C@@H](NC(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=NC(N)=C1)C1=CC2=CC=CC=C2C=C1,m_274860____15219364____17196392____15233760_S1_T0,-12.0
518,5335,ClC1=CC=C(Cl)C(=C1)C1=NOC(CN2C(=O)NC3=CC4=CC=CC=C4C=C3C2=O)=N1,s_270192____17597254____17111714_S0_T2,-12.4
519,34490,OC1(CN(C1)C(=O)C1=CC2=CC=CN=C2C=C1)C1=CN(N=N1)C1=CC=CC2=CN=CC=C12,m_276010____17281774____17246514____17280376_S0_T0,-12.0
520,18079,OC1=NC(=C(O)N1C1=NN(CC2=CC=C(Cl)C=C2)C=N1)C1=CC=CC2=CC=CC=C12,s_272212____13286302____13157932_S0_T2,-12.1
521,78106,ClC1=CC(=CC=C1C(=O)NC1=C2NC=CN=C2N=N1)N1N=CC2=CC=CC=C12,s_11____16970240____9397280_S0_T0,-11.8
522,27422,CN(CC1=CC2=CC=CC=C2C=C1)C(=O)C1=CC(=CN1C)C(=O)C1=CC=CC2=CC=CC=C12,m_527____154493____10965090_S0_T0,-12.0
523,82600,OC1=CC=C(C=C1C1=CC=CC=C1)C(=O)NC1=C2C(O)=CC=CC2=CC=C1,s_22____14577504____8593052_S0_T0,-11.7
524,9719,CC1=NC2=C(C=NN2C(C)=C1)C1=NOC(=N1)C1=CC2=CC=CC=C2C(=C1)[N+]([O-])=O,s_265764____4557940____15611900_S0_T0,-12.2
525,66536,O=C(NCC1=CC=CC(=C1)C1=NNC=N1)C1=NC2=NC(=O)C3=CC=CC=C3N2[N-]1,m_527____15148110____18335778_S0_T6,-11.8
526,46698,O=C1C[C@H](CN1C1=CC=CC2=CC=CC=C12)C1=NC(=NO1)C1=CN=C2NC=NN2C1=O,m_270196____12053566____8779990_S1_T1,-11.9
527,80274,OC1=C2C=C(F)C=CC2=NC2=C(C=C(F)C=C12)C(=O)NC1=C2N=CC=C(F)C2=CC=C1,m_22____18242244____9105046_S0_T0,-11.8
528,28974,CC1=NC2=C(C=NN2C(C)=C1)C1=NOC(=N1)C1=NOC(=C1)C1=CC=CC=C1C(F)(F)F,s_265764____4557940____10390930_S0_T0,-12.0
529,85,OC1=CC(=C2OC(=O)SC2=C1)C1=CC=C(C=C1)C1=CC=CC2=C1CCCC2,s_271570____9176210____21749498_S0_T0,-13.1
530,49460,FC1=CC2=CC=CC=C2C(=C1)C(=O)NC1=CC(NC(=O)C2=C3[N-]N=NC3=CC=C2)=CC=C1,m_275592____18961462____14138582____19064492_S0_T2,-11.9
531,8873,OC1(CN(C1)C(=O)C1=C(ON=C1)C1=CC=CC=C1)C1=CN(N=N1)C1=CC=CC2=NC=CC=C12,m_276010____17281736____17262500____17280376_S0_T0,-12.3
532,86761,O=C1[C@H](CC2=NC(=NO2)N2N=NC3=CC=CC=C23)CC2=CC=CC=C12,m_270196____12155544____19621652_S1_T1,-11.7
533,46425,CC1=CC(C)=C2OC(NC3=CC(=CC=C3)C3=C(F)C=CC=C3F)=NC2=C1,s_27____7426310____10856982_S0_T0,-11.9
534,38179,FC1=NC=CC=C1NC(=O)C1=CC=CC=C1C1=CC=CC2=CC=CC=C12,s_11____11572004____16658324_S0_T0,-11.9
535,49136,CC1=C(OC2=C1C=CC1=C2C=CC=C1)C(=O)NCC1=CN2C=C(Br)C=CC2=N1,s_527____20073916____155263_S0_T0,-11.9
536,35040,CC1=C(N=C(O1)C1=CC=CC=C1)C(=O)N1CC(C1)C1=CN(N=N1)C1=CC=CC2=CN=CC=C12,m_276010____17281774____17256364____17280750_S0_T0,-12.0
537,71996,O=C1CCC2=C1C=CC=C2C1=CC2=C(N=N1)C1=CC=CC=C1C2,s_271570____18313390____21546852_S0_T1,-11.8
538,6995,CC1=C2NC(NC(=O)C3=CNC4=CC=C(OC5=CC=CC=C5)C=C4C3=O)=NC2=CC=C1,s_22____15785606____15027876_S0_T1,-12.3
539,65075,O=C(NNC1=CC(=O)NC2=NC=CC=C12)C1=CC=C2CC3=CC=CC=C3C2=C1,s_22____12890520____141472_S0_T1,-11.8
540,55715,NC1=NC2=CC(NC(=O)C3=C4C=CC=CC4=CC(Cl)=C3)=CC=C2S1,m_240690____21583924____12062514_S0_T0,-11.8
541,96824,FC1=C(F)C=C2N=C(NNC(=O)C3=CC4=C(OC5=C4C=CC=C5)C=C3)NC2=C1,s_22____21212296____19892906_S0_T1,-11.7
542,61988,CC1=C(C=CC2=CC=CC=C12)C1=NC(=NO1)C1=CC=CC(=C1)C1=NN=CN1,m_270196____8770192____15068072_S0_T0,-11.8
543,31262,C([NH+]1CC[C@@H](C1)C1=NC2=NC=CC=C2C=C1)C1=CN(N=N1)C1=CC=CC2=NC=CC=C12,m_274952____13006234____12611784____19964940_S1_T0,-12.0
544,50163,CN1N=C2C=CC=CC2=C1C1=NOC(=N1)C1=CC=C2NC(=O)C(=O)NC2=C1,m_270196____9456464____8779718_S0_T0,-11.9
545,93888,O=C(NN=C1[N-]C=NC2=C1N=CS2)NC1=CC2=C(OC3=C2C=CC=C3)C=C1,m_2430____737224____10912068_S0_T0,-11.7
546,94400,CC1=NC2=CC=CC(COC3=CC4=C(C=C3Cl)C3=CC=CC=C3C(=O)O4)=C2O1,m_34____17785726____15501318_S0_T0,-11.7
547,28166,CC1=NC2=CC=C(F)C=C2C(=C1)C(=O)NC1=NN(N=C1)C1=CC(Br)=CC=C1,m_22____21010960____16971462_S0_T0,-12.0
548,16074,FC1=CC=C2SC(NC(=O)NCC3=NN=NN3C3=CC=CC4=CC=CC=C34)=NC2=C1,s_2430____16657064____17597944_S0_T0,-12.1
549,91526,CC1=CC(=NNC(=O)C2=CC3=C(N2)C=CC2=C3C=CC=C2)N2N=CNC2=N1,s_22____99846____508498_S0_T1,-11.7
550,2995,FC1=C(C2=CC=C3C4=CC=CC=C4C(=O)C3=C2)C2=NC=CC=C2C=C1,s_271570____21604518____21745966_S0_T0,-12.5
551,53848,NC1=NC2=CC=CC=C2C(=C1)C1=NOC(=N1)C1=C2C=CC=NC2=NC(Cl)=C1,m_270196____13259904____15245490_S0_T0,-11.8
552,784,O=C(N1CCC[C@@H]1C1=CN(N=N1)C1=CC=CC2=CC=CC=C12)C1=COC2=CC=CC=C12,m_276010____17282136____17252746____17281216_S0_T0,-12.7
553,31368,CN1C=C(C2=NC(=NO2)C2=CC=CC3=CC=CC=C23)C2=CC=CC(Cl)=C12,s_265764____4558042____15716324_S0_T0,-12.0
554,99260,CC1=CC(=O)N2[N-]C=C(C3=NOC(=N3)C3=CN=CC4=CC=CC=C34)C2=N1,m_270196____16887974____8784654_S0_T1,-11.7
555,8282,O=C1C2=CC=CC=C2C2=CC=C(C=C12)C1=NC(=NO1)C1=CC2=CC=CC=C2NC1=O,m_270196____16946244____8775474_S0_T0,-12.3
556,52210,FC1=CC=CC(OCC2=CC=CC(NC(=O)C3=C4NC5=CC=CC=C5C(=O)C4=CC=C3)=C2)=C1,s_527____632922____9406322_S0_T1,-11.9
557,13980,OC1=CC=C(C(=O)NC2=CC(NC(=O)C3=C4N=C([O-])OC4=CC=C3)=CC=C2)C2=CC=CC=C12,m_275592____18961462____14139522____15859832_S0_T0,-12.2
558,44617,O=C(NC1=CC=C2CCC3=C2C1=CC=C3)C1=CC2=C(C=C1)C1=C(N2)C=CC=C1,s_11____1307252____20049676_S0_T0,-11.9
559,7,CC1=CC=CC2=C1NC1=C2N=NC(NNC(=O)CC2C3=CC=CC=C3C3=CC=CC=C23)=N1,s_22____21212362____20854500_S0_T7,-13.5
560,76596,CC1=CC(=C(C)N1C1=CC=CC=C1)C1=CSC(NC(=O)C2=C3OC(N)=NC3=CC=C2)=N1,s_22____21205812____17541346_S0_T0,-11.8
561,44379,OC1=CC(CNC(=O)NC2=NC=CC3=CC=CC=C23)=NC2=CC=NN12,s_2430____16604156____15776728_S0_T2,-11.9
562,99628,CC1=NC(C(=O)NC2=CC=C(F)C(=C2)C2=CN(N=N2)C2=NC(F)=CC=C2)=C2C=CN=C2N1,m_276010____17282438____17275510____17280982_S0_T0,-11.7
563,89581,CC(C)(NS(=O)(=O)C1=CC2=C(OC3=C2C=CC=C3)C=C1)C1=CC2=CC=CC=C2C=C1,s_40____12343276____606796_S0_T0,-11.7
564,99182,CCN1C2=C(C=CC=C2)C2=C1C=CC(=C2)C1=NOC(=N1)C1=CC(=CC=C1F)C(F)(F)F,m_270196____12421440____8783538_S0_T0,-11.7
565,40267,COC1=CC=CC(=C1)C1=CC=C(CN2C(=O)NC3=CC4=CC=CC=C4C=C3C2=O)C=C1,s_270192____7720024____17111714_S0_T2,-11.9
566,13572,[O-]C1=C(NC(=O)N1[C@H]1CCC2=CC=CC3=CC=CC1=C23)C1=CC=C(Br)C=C1,m_272104____13075096____9347522_S1_T0,-12.2
567,35592,[O-][N+](=O)C1=CC=CC(CN2N=C(C=CC2=O)C2=CC=CC3=CC=CC=C23)=C1,s_34____18317380____34012_S0_T0,-11.9
568,83319,O=C(N1CC[C@@H](CC2=CN(N=N2)C2=CC=CC3=NC=CC=C23)C1)C1=CC2=CC=CC=C2C=C1,m_276010____17281736____17264698____17280770_S1_T0,-11.7
569,25208,CC1=C2N=C(C=CN2N=C1)C(=O)NC1=NC2=C(C3=C(Cl)C=CC=C3N2)C(=O)N1,m_11____18322930____14776658_S0_T1,-12.0
570,70548,[O-]C(=NN1C=C(C2=N[N-]N=N2)C([O-])=NC1=O)C1=CC(=CN=C1)C1=CC=C(F)C=C1,m_280130____20880822____17926858_S0_T5,-11.8
571,78663,OC1=NC2=CC=CC=C2C(=C1)C(=O)NC1=CC(CNC(=O)C2=CC=NC3=NC=NN23)=CC=C1,m_275592____20495474____15843584____15856308_S0_T1,-11.8
572,7827,C[C@@H](NC(=O)C1=CC=C2C=CNC(=O)C2=N1)C1=CN(N=N1)C1=CC=CC2=CC=CC=C12,m_276010____17282136____17271072____17280586_S1_T0,-12.3
573,25512,O=C(N1CC[C@@H](C1)C1=CN(N=N1)C1=CC=CC2=NC=CC=C12)C1=CN=C2C=CNC=C2C1=O,m_276010____17281736____17245384____17280728_S0_T0,-12.0
574,64031,FC1=C(C=CC2=CC=CC=C12)C(=O)NC1=NC2=C(C=CC=C2N1)C1=NN=N[N-]1,m_280130____17857300____17911040_S0_T1,-11.8
575,96763,O=C(CC1=CC2=CC=CC=C2C=C1)NC1=C2N=CNC2=NC=N1,s_11____15479184____55593_S0_T3,-11.7
576,30057,CN1C(NC(=O)C2=C(C)N(N=N2)C2=CC=CC3=CC=CN=C23)=NC2=CC(F)=CC=C12,m_11____6286952____4509710_S0_T0,-12.0
577,19892,CC1=CC=C(F)C=C1C1(CC1)C1=NOC(=N1)C1=NNC(=O)C2=CC=CC=C12,m_270196____10228024____8771546_S0_T3,-12.1
578,66637,FC1=CC=CN=C1N1C=NC(=N1)C1=NC(CC(=O)NC2=CC=CC3=CC=CC=C23)=NO1,m_270196____9422752____16481046_S0_T0,-11.8
579,18785,CC1=C(C)C2=CC(=CC=C2N1)C1=NOC(\C=C/C2=CC=C(F)C3=CC=CC=C23)=N1,m_270196____8770262____12433996_S1_T0,-12.1
580,60636,O=C(N1CC(C1)C1=CC=CC2=CC=CC=C12)C1=CC=C(O1)C1=CC=CC2=CC=CC=C12,m_22____20976228____16784258_S0_T0,-11.8
581,94559,O=C(CN1C=C(N=N1)C1=CC=CC2=C1NCC2)NC1=CC=CC=C1C1=CC=CC=C1,m_275536____17103964____17090506_S0_T0,-11.7
582,93601,CC1=CC2=CC=CC=C2N=C1C(=O)N1CC(C1)C1=CN(N=N1)C1=CC2=CC=CC=C2C=C1,m_276010____17281868____17256244____17280750_S0_T0,-11.7
583,90032,FC1=CC=CC=C1C1=CC=NC(N[C@@H]2CCC3=CC=CC4=CC=CC2=C34)=N1,m_27____13075046____14524094_S0_T0,-11.7
584,82547,FC1(CN(C1)C(=O)C1=CC=C2C=COC2=C1)C1=CN(N=N1)C1=CC2=CC=CC=C2C=C1,m_276010____17281868____17247532____17281192_S0_T0,-11.7
585,8237,CN(CC1=NC(=NN1)C1=CC=CC=C1)C(=O)C1=NC2=C(C=C1)C=CC1=C2C=CC=C1,m_22____14950134____21203068_S0_T1,-12.3
586,2660,FC(F)(C1=NC(=NO1)C1=CN=C2NC=NN2C1=O)C1=CC=CC2=CC=CC=C12,m_270196____12053566____16485038_S0_T1,-12.5
587,37299,BrC1=CC=C(N=C1)C1=NC(=CS1)C1=CN(N=N1)C1=CC=CC2=CC=CC=C12,m_274972____16659500____12615770____13046596_S0_T0,-11.9
588,7182,OC1(CN(C1)C(=O)C1=C2SC=CC2=CC=N1)C1=CN(N=N1)C1=CC=CC2=CC=CC=C12,m_276010____17282136____17266100____17280376_S0_T0,-12.3
589,71809,C[S@@](=O)C1=NC2=CC=C(NC(=O)CC3=CC4=C(O3)C=CC3=C4C=CC=C3)C=C2N1,s_11____15766522____7763722_S1_T3,-11.8
590,21125,O=C1N=CNC2=CC=C(C=C12)C1=NOC(=N1)C1=CC=CC2=NC=CC=C12,m_270196____8770924____21753798_S0_T1,-12.1
591,28969,CN1N=C2C=CC=CC2=C1C1=NOC(=N1)C1=CC=C2N=CN(C)C(=O)C2=C1,m_270196____9456464____15614454_S0_T0,-12.0
592,938,OC1=NC(=C(O)N1[C@@H]1CCC2=C(C1)C1=CC(Cl)=CC=C1N2)C1=CC=CC2=CC=CC=C12,s_272104____11568754____13157928_S0_T2,-12.7
593,47460,CC1=CC=C(C=C1C)C1=NNC(=C1)C(=O)OC1=CC=C2C3=CC=CC=C3C(=O)C2=C1,s_276436____20871728____14100976_S0_T1,-11.9
594,28761,OC1=C2C=CC(=CC2=NC=C1)C(=O)NC1=C2C=C(F)C=CC2=CC=C1,m_22____18338350____20706290_S0_T0,-12.0
595,78191,N1C2=CC(=CC=C2N=C1C1=CC=CC=C1)C1=NC(=NO1)C1=C(N=N[N-]1)C1=CC=CC=C1,m_270196____13571000____14941836_S0_T5,-11.8
596,40251,C[C@H](N1C(=O)NC(CC2=CNC3=CC=CC=C23)=C1O)C1=CC=C(F)C2=CC=CC=C12,s_272104____10229118____9347474_S2_T1,-11.9
597,78809,FC1=CC=C(NC(=O)C2=CC(=NN2)C2=CC3=CC=CC=C3C=C2)C2=CC=NC=C12,m_22____20905002____11403596_S0_T0,-11.8
598,75261,CN1N=NC2=CC=CC(C3=NC(=NO3)C3=CC=C4NC(=NC4=C3)C3=CSC=N3)=C12,m_270196____10388436____13901952_S0_T1,-11.8
599,10599,CC1=NC(=NN1)C1=CC=CC(=C1)C1=NOC(=N1)C1=C2C=CC=CC2=CC=C1O,m_270196____8770866____15477796_S0_T0,-12.2
600,76514,CC1=C(ON=C1CN1C(=O)N2CC3=CC=CC(C)=C3CC2=C1O)C1=CC=CC=C1,m_272104____18685686____20076942_S0_T0,-11.8
601,24174,CC1=C(C=C2NC=CC2=C1)N1C(=O)NC(=C1O)C1=CC=CC2=CC=CC=C12,s_272212____10185872____13157932_S0_T1,-12.0
602,33023,CC1=C(NC(=O)C2=CC=CC=C12)C(=O)NC1=NC2=CNC=CC2=N1,m_22____7913800____11765274_S0_T1,-12.0
603,48800,O=C(CN1C=NC2=C(C=NN2C2=CC=CC=C2)C1=O)C1=CC=C2CC3=CC=CC=C3C2=C1,s_7____8065____5501_S0_T1,-11.9
604,91900,CC1=C(N)N(N=C1C1=NOC(=N1)C1=CC(Cl)=CC2=CC=C(C)N=C12)C1=CC=CC=C1,m_270196____13571020____11571106_S0_T0,-11.7
605,59247,O=C(NCC1=NC=CC2=CC=CC=C12)C1=CC=C2NC3=CC=CC=C3C(=O)C2=C1,s_527____216658____9105064_S0_T1,-11.8
606,3267,O=C(NC1=NN=C2N=CNN12)C1=CC=C(C=C1)C1=CC=CC2=CC=CN=C12,m_22____10330342____10154860_S0_T0,-12.5
607,98209,[O-]C(=NN1C=C(C2=N[N-]N=N2)C(=O)NC1=O)C1=CNC=C1C1=CC=C(F)C=C1,m_280130____20880822____17912900_S0_T0,-11.7
608,14865,CC1=C(OC2=C1C=CC1=C2C=CC=C1)C(=O)NC1=C2C(=O)NC=NC2=CC=C1,s_22____13142020____135462_S0_T1,-12.1
609,32387,OC1=CC=C(NC(=O)CCC2=NC3=CC=CC=C3C=C2)C=C1C1=NC2=CC=CC=C2O1,s_22____20849986____102491_S0_T1,-12.0
610,5788,O=C(CN1N=C(C=CC1=O)C1=CC=CC=C1)NC1=NC2=C(C=CC=C2N1)C1=N[N-]N=N1,m_280130____17857300____17822894_S0_T3,-12.3
611,9582,NC1=NC2=CC=CC=C2C(=C1)C1=NOC(=N1)C1=NC=C(F)C2=CC=CC=C12,m_270196____13259904____15152610_S0_T0,-12.2
612,75636,CC1=C(NC(=O)CC2=COC3=C2C2=C(C=CC=C2)C=C3)C=NC2=CC=CC=C12,s_11____17800396____54740_S0_T0,-11.8
613,7989,O=C(N1CC(C1)N1C=NC2=CC=CC=C2C1=O)C1=CC=C(O1)C1=CC=CC2=CC=CN=C12,m_22____13764860____21204864_S0_T0,-12.3
614,73327,C\C(=C/C1=C([O-])C2=CC=CC=C2OC1=O)C1=NC2=CC=CC=C2C=C1,s_6____9447898____19647578_S1_T0,-11.8
615,72209,C1CN(CCN1C1=CC=NC2=CC=CN=C12)C1=NC=NC2=C1OC1=C2C=CC=C1,s_27____16791230____10566144_S0_T0,-11.8
616,1959,CC1(C)C2=CC=CC=C2C2=CC=C(C=C12)C(=O)NC1=NN=C2NC=NN12,s_22____10330342____20826180_S0_T2,-12.6
617,36722,C[C@H]1COC2=C3N1C=C(C1=NC(=NO1)C1=CC=CC4=CC=CC=C14)C(=O)C3=CC(F)=C2F,s_265764____4558042____16809440_S0_T0,-11.9
618,32898,CC1=NC2=C3C=CC=NC3=NN2C(C)=C1CCC1=NC(=NO1)C1=CC=CC2=CC=CC=C12,s_265764____4558042____10120266_S0_T0,-12.0
619,45078,CC1=C(C)C2=C(O1)C=C(N2)C(=O)OCC1=NN=C(O1)C1=CC=CC2=CC=CC=C12,s_1458____13902744____12427752_S0_T0,-11.9
620,23539,CC1=NC(=O)C(=CN1)C1=NOC(=N1)C1=CC=C2C(=C1)C(=O)C1=CC=CC=C21,m_270196____8770920____8775474_S0_T0,-12.0
621,5981,OC1=NC(=C(O)N1C1=CC=CC2=C1CCCC2)C1=CNC2=CC=CC=C12,m_272212____10185368____13773340_S0_T2,-12.3
622,43760,O=C(NCCC1=NC2=CC=CC=C2C=C1)C1=CC=CC(NC2=NC3=CC=CC=C3C(=O)N2)=C1,s_22____18727612____21060352_S0_T1,-11.9
623,5489,COC1=C(C2=CN(N=N2)C2CN(C2)C(=O)C2=CC3=CC=CN=C3C=C2)C2=CC=CC=C2C=C1,m_276010____17281746____17246514____17280752_S0_T0,-12.4
624,32305,CC1=CC(=C(C)N1C1=CC=C(F)C=C1)C1=NC(=NO1)C1=C2N=C(C)C=C(C)N2N=C1,s_265764____4557940____4558648_S0_T0,-12.0
625,92049,CC1=CC(=CC(N)=N1)C1=NOC(=N1)C1=CC(=O)NC2=CC=CC=C12,m_270196____13259878____10903732_S0_T0,-11.7
626,79505,CC1(C)CC2=CC=CC(=C2O1)C1=NOC(=N1)C1=NC2=CC=CC=C2N=C1,m_270196____15608734____8774296_S0_T0,-11.8
627,7415,CN1N=CC2=C1N=CN(CC1=NOC(=N1)C1=NC3=NC(=O)C4=CC=CC=C4N3[N-]1)C2=O,m_270196____15608724____18335786_S0_T0,-12.3
628,64335,CC1=C2C=CN=C2NC=C1NC(=O)C1=CC=C2NC3=CC=CC=C3C(=O)C2=C1,m_22____13259658____9105062_S0_T1,-11.8
629,114,O=C(N1CCC[C@@H]1C1=CN(N=N1)C1=CC=CC2=CC=CC=C12)C1=CC=CC2=NC=NN12,m_276010____17282136____17251114____17281216_S0_T0,-13.1
630,74383,FC1=CC=C2C(NC(=O)C=C2C2=NC(=NO2)C2=CC=CC(=C2)C2=CC=NN2)=C1,m_270196____14772452____10903744_S0_T1,-11.8
631,93728,CCC1=C(OC2=CC=CC=C12)C(=O)NNC1=NC2=NC3=C(C=CC=C3C)C2=[NH+]N1,s_22____21212362____10684802_S0_T2,-11.7
632,83197,O=C(N[C@H]1C[C@H](C1)N1C=C(N=N1)C1=CC=CC2=NC=CC=C12)C1=CC2=C(N1)C=CO2,m_274860____15234956____15229974____12656030_S0_T0,-11.7
633,52181,C[C@H](NC(=O)C1=CC=CN2C(=O)NN=C12)C1=CN(CC2=CC=CC3=CC=CC=C23)N=N1,m_276010____17282382____17252936____17280586_S0_T1,-11.9
634,32822,FC1(CN(C1)C(=O)C1=CN=C2NC=CC2=C1)C1=CN(N=N1)C1=CC=CC2=NC=CC=C12,m_276010____17281736____17254150____17281192_S0_T1,-12.0
